CÓDIGO;ESCUELA;REGIONAL;DISTRITO;CORREGIMIENTO;LATITUD;LONGITUD;NIVEL ESCOLAR;MATRÍCULA;ENERGIA;ACCESO;Director;Telefono;Regional Meduca;Telefono2;Categoría Implementación;IP WAN (mikrotik);IP LAN;Firewall;Gabinete 9U;PATCHPANEL;MANEJADOR DE CABLE;Bandeja;PDU;UPS;UPS SNMP Card;RT Mikrotik Tipo A (negro);RT Mikrotik Tipo B (blanco);AP INDOOR;AP OUTDOOR;Power Inyector ;Kit Starlink;Base Starlink;Gabinete 42U;Fotovoltaico;Bodega;Instalacion;Fecha final;COMENTARIOS;Configurado x Liberty
4452;ESC. LAS HUACAS;VERAGUAS;RÍO DE JESÚS;LAS HUACAS;7.90175191;-81.1413597;Primaria;35;SI;TERRESTRE;MARLON SOLIS;64450559;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.88/30;172.17.210.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4453;ESC. LOS CASTILLOS;VERAGUAS;RÍO DE JESÚS;LOS CASTILLOS;8.02615024;-81.1187306;Primaria;45;SI;TERRESTRE;ANGEL CASTILLO;68461426;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.92/30;172.17.210.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4454;ESC. UTIRA;VERAGUAS;RÍO DE JESÚS;UTIRA;7.97508318;-81.2166088;Primaria;20;SI;TERRESTRE;BENITA CASTILLO;68631323;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.96/30;172.17.211.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4455;C.E.B.G. PEDRO ARROCHA GRAELL;VERAGUAS;SAN FRANCIS- CO;SAN FRANCISCO;8.24798916;-80.9728719;Basica General;616;SI;TERRESTRE; ISIS  CABALLERO DE POVEDA;63872007;RONNIE DIAZ;63948637;Drop CWP;10.60.64.60/30;172.16.49.224/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;SI
4457;"C.E.B.G. SAN JOSE
Nº 2";VERAGUAS;SAN FRANCIS- CO;SAN JOSÉ;8.35175016;-81.0405263;Basica General;378;SI;TERRESTRE; ITALIA CRUSCOMAGNO;66721622;RONNIE DIAZ;63948637;Construcción OE;10.80.93.20/30;172.17.104.160/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4463;ESC. LOS HATILLOS ABAJO;VERAGUAS;SAN FRANCIS- CO;SAN FRANCISCO;8.21969499;-81.0084838;Primaria;9;SI;TERRESTRE; MARÍA DEL C.RODRÍGUEZ;66380200;RONNIE DIAZ;63948637;Construcción FTTH;10.80.84.236/30;172.17.39.96/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4464;ESC. CORRAL FALSO;VERAGUAS;SAN FRANCIS- CO;CORRAL FALSO;8.20397087;-80.8624633;Primaria;33;SI;TERRESTRE; ANA MIRIAM REYES;63839854;RONNIE DIAZ;63948637;Construcción OE;10.80.93.24/30;172.17.104.192/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4472;ESC. CARABALI;VERAGUAS;SAN FRANCIS- CO;LOS HATILLOS;8.29608365;-80.9796716;Primaria;6;SI;TERRESTRE; IDORALIS CASTILLO;65848142;RONNIE DIAZ;63948637;Construcción FTTH;10.80.84.240/30;172.17.39.128/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4475;ESC. EL CASTILLO;VERAGUAS;SAN FRANCIS- CO;REMANCE;8.22591733;-81.0513597;Primaria;11;SI;TERRESTRE;JOSE GUIZADO;68930771;RONNIE DIAZ;63948637;Construcción OE;10.80.93.28/30;172.17.104.224/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4477;ESC. EL CORTEZO;VERAGUAS;SAN FRANCIS- CO;REMANCE;8.24977811;-81.0378503;Primaria;41;SI;TERRESTRE; ADA INES BONILLA;64260716;RONNIE DIAZ;63948637;Construcción OE;10.80.93.32/30;172.17.105.0/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4481;ESC. SAN JUAN;VERAGUAS;SAN FRANCIS- CO;SAN JUAN;8.303694840;-81.01274850;Primaria;101;SI;TERRESTRE; MANUEL DE JESÚS CASTILLO;63559993;RONNIE DIAZ;63948637;Construcción OE;10.80.93.36/30;172.17.105.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4484;ESC. LA HONDA;VERAGUAS;SAN FRANCIS- CO;SAN JUAN;8.326750360;-81.02802630;Primaria;51;SI;TERRESTRE; YADIRA ABREGO AGUILAR;65968589;RONNIE DIAZ;63948637;Construcción OE;10.80.93.40/30;172.17.105.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4486;ESC. EL CAÑAVERAL;VERAGUAS;SAN FRANCIS- CO;SAN JOSÉ;8.33591692;-81.0583041;Primaria;49;SI;TERRESTRE; MARIO CONCEPCION;63951902;RONNIE DIAZ;63948637;Construcción OE;10.80.93.44/30;172.17.105.96/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4490;ESC. EL NARANJAL;VERAGUAS;SAN FRANCIS- CO;SAN JUAN;8.31008372;-81.0555263;Primaria;70;SI;TERRESTRE;MARIA ZEBALLOS;63936737;RONNIE DIAZ;63948637;Construcción OE;10.80.93.48/30;172.17.105.128/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4491;C.E.B.G. SANTA FE;VERAGUAS;SANTA FE;SANTA FE;8.51004796;-81.0772684;Basica General;492;SI;TERRESTRE; ALCIBIADES CASAS;63343191;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.100/30;172.17.211.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4496;I.P.T. AGROFORES- TAL ALTO DE PIEDRA;VERAGUAS;SANTA FE;SANTA FE;8.514235830;-81.11439550;Prof. Y Tecnica;307;SI;TERRESTRE;HECTOR ABDIEL CAMAÑO ;6872 6197;RONNIE DIAZ;63948637;Construcción OE;10.80.100.80/30;172.17.162.128/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4502;ESC. VUELTAS LARGAS;VERAGUAS;SANTA FE;SANTA FE;8.44970233;-81.0606115;Primaria;49;SI;TERRESTRE; JHONNY SÁNCHEZ ;64884048;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.104/30;172.17.211.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4505;ESC. EL PEDREGOSO;VERAGUAS;SANTA FE;SANTA FE;8.42369439;-81.0183042;Primaria;24;SI;TERRESTRE; ISABEL MENDOZA ;62053353;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.108/30;172.17.211.96/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4527;C.E.B.G. EL ALTO;VERAGUAS;SANTA FE;EL ALTO;8.51217947;-81.0376168;Basica General;204;SI;TERRESTRE; FREDESVINDA SANTOS ;64301035;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.112/30;172.17.211.128/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4530;ESC. EL CARMEN;VERAGUAS;SANTA FE;EL ALTO;8.48786906;-81.0574258;Primaria;17;SI;TERRESTRE; ISAIAS GODOY;68326590;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.116/30;172.17.211.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4538;ESC. EL CEDRO;VERAGUAS;SANTA FE;EL CUAY;8.42084962;-81.0636576;Primaria;8;SI;TERRESTRE; GUILLERMO URRIOLA;60820614;RONNIE DIAZ;63948637;Construcción OE;10.80.93.56/30;172.17.105.192/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Enero 2026;;NO
4539;ESC. EL PANTANO;VERAGUAS;SANTA FE;EL PANTANO;8.53444117;-81.0700854;Primaria;81;SI;TERRESTRE; NEDELKA JIMENEZ;66712649;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.120/30;172.17.211.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4552;ESC. LAS BARRERAS;VERAGUAS;SANTIAGO;SANTIAGO;8.1060887;-80.9998716;Primaria;238;SI;TERRESTRE;LETICIA PEÑALBA DE A.;64871289;RONNIE DIAZ;63948637;Drop CWP;10.60.66.8/30;172.16.64.64/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;SI
4553;C.E.B.G. REPUBLICA DE OLIVER ALEMAN;VERAGUAS;SANTIAGO;CARLOS SANTA- NA ÁVILA;8.08147347;-80.8527486;Primaria;151;SI;TERRESTRE; THATIANA VEGA;69679370;RONNIE DIAZ;63948637;Drop CWP;10.60.64.172/30;172.16.53.96/27 ;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;SI
4555;ESC. CAÑASILLA ARRIBA;VERAGUAS;SANTIAGO;CANTO DEL LLANO;8.14276076;-80.9508103;Primaria;90;SI;TERRESTRE;GABRIELA CAMARGO;64132027;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.124/30;172.17.211.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4556;ESC. CAÑAZAS ARRIBA;VERAGUAS;SANTIAGO;URRACÁ;8.11704418;-80.8929066;Primaria;79;SI;TERRESTRE;Eliecer Monroy;67401795;RONNIE DIAZ;63948637;Construcción FTTH;10.80.84.244/30;172.17.39.160/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4557;ESC. LA CONCEP- CION;VERAGUAS;SANTIAGO;CARLOS SANTA- NA ÁVILA;8.12763306;-80.8578691;Primaria;57;SI;TERRESTRE;FRANCIS GONZÁLEZ;67810602;RONNIE DIAZ;63948637;Construcción FTTH;10.80.84.248/30;172.17.39.192/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4558;ESC. EL ESPINO;VERAGUAS;SANTIAGO;CANTO DEL LLANO;8.1940268;-80.9577273;Primaria;63;SI;TERRESTRE;DEYSI RODRIGUEZ;66138092;RONNIE DIAZ;63948637;Construcción FTTH;10.80.84.252/30;172.17.39.224/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4563;I.P.T. OMAR TORRIJOS H.;VERAGUAS;SANTIAGO;SANTIAGO;8.10170655;-80.9695247;Prof. Y Tecnica;1350;SI;TERRESTRE; BRISEIDA GONZALEZ;66036981;RONNIE DIAZ;63948637;Fibra Activa CWP;10.60.62.156/30;172.16.36.224/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;NO
4564;P.C. LA INMACULA- DA CONCEPCION;VERAGUAS;SANTIAGO;CARLOS SANTA- NA ÁVILA;8.12635665;-80.8582561;Premedia;229;SI;TERRESTRE; JULIAN GONZALEZ ;64273448;RONNIE DIAZ;63948637;Construcción FTTH;10.80.99.100/30;172.17.155.32/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Enero 2026;;NO
4565;I.P.T. VERAGUAS;VERAGUAS;SANTIAGO;CANTO DEL LLANO;8.152499;-80.949181;Prof. Y Tecnica;1023;SI;TERRESTRE; MARCELINO GONZALEZ;67102386;RONNIE DIAZ;63948637;Drop CWP;10.60.65.60/30;172.16.57.224/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;SI
4568;C.E.B.G. BELISARIO VILLAR;VERAGUAS;SANTIAGO;CANTO DEL LLANO;8.12249314;-80.9688321;Basica General;1484;SI;TERRESTRE;EDILBERTO ADAMES;66432511;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.4/30;172.17.40.32/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;SI
4569;C.E.B.G. JOSE SANTOS PUGA;VERAGUAS;SANTIAGO;SANTIAGO;8.09903619;-80.9723997;Basica General;1245;SI;TERRESTRE; BRIGIDO GONZALEZ;65479366;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.136/30;172.17.212.64/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;NO
4570;INSTITUTO URRACA;VERAGUAS;SANTIAGO;SAN MARTÍN DE PORRES;8.10230669;-80.9785819;"Media Academic
a";2562;SI;TERRESTRE; LUCINIO DE LEÓN;65469835;RONNIE DIAZ;63948637;Fibra Activa CWP;10.60.65.248/30;172.16.63.192/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;NO
4571;"ESC. NORMAL JUAN
D. AROSEMENA";VERAGUAS;SANTIAGO;SANTIAGO;8.10138815;-80.9789582;"Media Academic
a";1341;SI;TERRESTRE;YAMILETH URRIOLA;68362899;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.144/30;172.17.212.128/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;NO
4585;C.O.I.F. CALLE PRIMERA;VERAGUAS;SANTIAGO;SANTIAGO;8.093627;-80.979785;Inicial;86;SI;TERRESTRE; YAMILETH E. MARTÍNEZ N.;66200231;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.148/30;172.17.212.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4603;ESC. SAN JUSTINO JACOBI;VERAGUAS;SANTIAGO;SANTIAGO;8.09425122;-80.9869153;Primaria;191;SI;TERRESTRE; ABEHIDA MARÍA LOBO OSORIO;66208032;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.8/30;172.17.40.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4606;ESC. LA ESTRELLA;VERAGUAS;SANTIAGO;EDWIN FÁBREGA;8.082662;-80.997879;Primaria;140;SI;TERRESTRE; WALDO BATISTA PEREZ;64578633;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.152/30;172.17.212.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4607;ESC. ANEXA EL CANADA;VERAGUAS;SANTIAGO;SANTIAGO;8.10925116;-80.9788597;Primaria;943;SI;TERRESTRE; MINETH DEL C. CASTRELLON B.;68895832;RONNIE DIAZ;63948637;Drop CWP;10.80.97.40/30;172.17.137.64/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;SI
4610;ESC. FARFAN;VERAGUAS;SONÁ;HICACO;7.6920903;-81.218555;Primaria;13;SI;TERRESTRE; VICTOR VAÑA;63643761;RONNIE DIAZ;63948637;Construcción FTTH;10.80.93.64/30;172.17.106.0/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4613;ESC. ANGELICA P. DE RIERA;VERAGUAS;SANTIAGO;SANTIAGO;8.09414243;-80.9357348;Primaria;228;SI;TERRESTRE; JUAN PINZON;69432535;RONNIE DIAZ;63948637;Drop CWP;10.60.64.152/30;172.16.52.192/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4614;ESC. LA FLORECITA;VERAGUAS;SANTIAGO;SANTIAGO;8.09067775;-80.9546425;Primaria;58;SI;TERRESTRE; ALBENIS CANTO;66346406;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.12/30;172.17.40.96/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4615;ESC. LA FRAGUA;VERAGUAS;SANTIAGO;SAN PEDRO DEL ESPINO;8.16428761;-81.067397;Primaria;27;SI;TERRESTRE;DELYS MOJICA;65992242;RONNIE DIAZ;63948637;Drop CWP;10.60.60.184/30;172.16.21.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4617;ESC. JULIO DANIEL ABREGO;VERAGUAS;SANTIAGO;SANTIAGO;8.11985618;-80.9859578;Primaria;277;SI;TERRESTRE; ANA MATILDE BARRIA ;69041066;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.156/30;172.17.212.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4618;ESC. LLANO DE LA CRUZ;VERAGUAS;SANTIAGO;URRACÁ;8.15032045;-80.8978442;Primaria;30;SI;TERRESTRE; AVELINO QUINTERO;69216672;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.16/30;172.17.40.128/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4620;"C.E.B.G. MANUELA
H. DE PEREZ";VERAGUAS;SANTIAGO;SANTIAGO;8.10098496;-80.9743104;Basica General;970;SI;TERRESTRE; MARÍA HERRERA DE BRADICA;64263408;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.160/30;172.17.213.0/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;NO
4622;ESC. MARTINCITO;VERAGUAS;SANTIAGO;SANTIAGO;8.06648427;-80.9619968;Primaria;17;SI;TERRESTRE; DALLYS J. VILLARREAL G.;63702933;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.164/30;172.17.213.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4623;ESC. MARTIN GRANDE;VERAGUAS;SANTIAGO;EDWIN FÁBREGA;8.07064021;-81.0052486;Primaria;298;SI;TERRESTRE; MARIA MOJICA;62341666;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.168/30;172.17.213.64/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4624;ESC. JOSE DE LOS SANTOS GUTIERREZ;VERAGUAS;SANTIAGO;CARLOS SANTA- NA ÁVILA;8.08346378;-80.8899867;Primaria;617;SI;TERRESTRE; ELIDA GORDON RIVERA;61194412;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.172/30;172.17.213.96/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4625;ESC. LA MATA DEL ESPINO;VERAGUAS;SANTIAGO;LA RAYA DE SANTA MARÍA;8.20102737;-80.9367132;Primaria;11;SI;TERRESTRE;JORGE GARCIA;64258525;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.20/30;172.17.40.160/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4626;ESC. PIEDRA DEL SOL;VERAGUAS;SANTIAGO;EDWIN FÁBREGA;8.04202391;-81.0384187;Primaria;51;SI;TERRESTRE; MIROSLAVA GARCIA;68450241;RONNIE DIAZ;63948637;Drop CWP;10.60.66.0/30;172.16.64.0/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4627;CTRO EDUCATIVO LA PRIMAVERA;VERAGUAS;SANTIAGO;SANTIAGO;8.10888919;-80.9766266;Basica General;1773;SI;TERRESTRE; ELOISA TREJOS DE FERNANDEZ;68144817;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.176/30;172.17.213.128/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;NO
4628;ESC. QUEBRADA HONDA;VERAGUAS;SANTIAGO;EDWIN FÁBREGA;8.06147139;-81.0312316;Primaria;4;SI;TERRESTRE; DEISY DEL C. SANTOS C. ;69880408;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.180/30;172.17.213.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4629;C.E.B.G. RUBEN DARIO;VERAGUAS;SANTIAGO;CANTO DEL LLANO;8.1223291;-80.9652557;Basica General;1120;SI;TERRESTRE;ROSA PINO DE ROBLES;69418041;RONNIE DIAZ;63948637;Drop CWP;10.60.64.12/30;172.16.48.96/27;Juan Franco-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;SI
4630;ESC. GUAYAQUIL;VERAGUAS;SANTIAGO;SAN MARTÍN DE PORRES;8.10472764;-80.9237921;Primaria;21;SI;TERRESTRE;LINDA URRIOLA;63645757;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.184/30;172.17.213.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4631;ESC. JUANA B. MACIAS;VERAGUAS;SANTIAGO;CARLOS SANTA- NA ÁVILA;8.09452902;-80.8185819;Primaria;125;SI;TERRESTRE; JULIO C VILLAMONTE;66772998;RONNIE DIAZ;63948637;Drop CWP;10.60.61.76/30;172.17.148.160/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4632;ESC. LA VALDES;VERAGUAS;SANTIAGO;EDWIN FÁBREGA;8.05994544;-80.9985352;Primaria;7;SI;TERRESTRE; ELIZABETH HIDALGO;68125646;RONNIE DIAZ;63948637;Drop CWP;10.60.66.4/30;172.16.64.32/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4633;ESC. SAN MARTIN DE PORRES;VERAGUAS;SANTIAGO;SAN MARTÍN DE PORRES;8.11318162;-80.9638046;Primaria;1078;SI;TERRESTRE; MARÍA E. ALVARADO;69777550;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.24/30;172.17.40.192/27;Balboa-Check Point;1;1;1;1;1;1;1;;1;1;;1;;0;;;Aguadulce;;Diciembre;;SI
4635;ESC. SAN ANTONIO;VERAGUAS;SANTIAGO;SANTIAGO;8.07460669;-80.9307687;Primaria;745;SI;TERRESTRE;PASTORA BATISTA;67102346;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.188/30;172.17.213.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4636;ESC. LA PEANA;VERAGUAS;SANTIAGO;URRACÁ;8.145362130;-80.92247080;Primaria;36;SI;TERRESTRE;ARACELIS DIXON;65754332;RONNIE DIAZ;63948637;Construcción OE;10.80.93.68/30;172.17.106.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4637;C.E.B.G. MARGARI- TO MOJICA;VERAGUAS;SANTIAGO;LA COLORADA;8.01405312;-80.9839347;Basica General;105;SI;TERRESTRE; MATILDE ROJAS;66156508;RONNIE DIAZ;63948637;Drop CWP;10.60.65.252/30;172.16.63.224/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4639;ESC. EL PELIGRO;VERAGUAS;SANTIAGO;LA COLORADA;7.97810195;-81.0092192;Primaria;8;SI;TERRESTRE; NIXIA NÚÑEZ ;65004495;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.192/30;172.17.214.0/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Enero 2026;;NO
4641;ESC. LOS HATILLOS;VERAGUAS;SANTIAGO;LA COLORADA;8.04877602;-80.9810196;Primaria;67;SI;TERRESTRE; KATIA I JAÉN V;66765110;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.196/30;172.17.214.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4642;ESC. EL CENTENO;VERAGUAS;SANTIAGO;LA COLORADA;8.00609388;-80.9754899;Primaria;6;SI;TERRESTRE; NORELIS Y. MOJICA G.;68339293;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.28/30;172.17.40.224/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4644;P.C. MARGARITO MOJICA;VERAGUAS;SANTIAGO;LA COLORADA;8.040106;-80.978335;Premedia;81;SI;TERRESTRE;ISRAEL A. MARTINEZ L.;67634522;RONNIE DIAZ;63948637;Drop CWP;10.60.62.88/30;172.16.34.192/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4646;ESC. LA SUBIDITA;VERAGUAS;SANTIAGO;LA PEÑA;8.202787;-81.067318;Primaria;55;SI;TERRESTRE;SONIA ESPINOZA;66196225;RONNIE DIAZ;63948637;Construcción OE;10.80.93.72/30;172.17.106.64/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Febrero 2026;;NO
4647;ESC. RINCON LARGO;VERAGUAS;SANTIAGO;LA PEÑA;8.15686695;-81.0514122;Primaria;113;SI;TERRESTRE; JOSE ELIDIO ARENAS;66693414;RONNIE DIAZ;63948637;Drop CWP;10.60.60.174/30;172.17.149.32/27;Balboa-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
4649;ESC. EL CARRASCO;VERAGUAS;SANTIAGO;LOS ALGARRO- BOS;8.08011259;-81.0347807;Primaria;3;SI;TERRESTRE;ALMA ROSA GARCÍA SOLIS;69254625;RONNIE DIAZ;63948637;Construcción FTTH;10.80.85.32/30;172.17.41.0/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;1;;;0;;;Aguadulce;;Febrero 2026;;NO
4650;ESC. LOS ALGARRO- BOS;VERAGUAS;SANTIAGO;LOS ALGARRO- BOS;8.11350391;-81.0154113;Primaria;439;SI;TERRESTRE; MARILUZ OLAVE;68276579;RONNIE DIAZ;63948637;Fibra Activa CWP;10.80.106.200/30;172.17.214.64/27;Juan Franco-Check Point;1;1;1;1;1;1;1;1;;1;;;;0;;;Aguadulce;;Diciembre;;NO
